,cumulative_baseline,cumulative_solar,savings
461,213282.1846742753,-450.1831773332344,213732.36785160855
462,213763.8258885783,26.765799503618325,213737.0600890747
463,214266.74776405867,500.3635170274556,213766.3842470312
464,214760.60873302212,500.3635170274556,214260.24521599466
465,215221.82134387072,500.3635170274556,214721.45782684325
466,215670.8973276416,500.3635170274556,215170.53381061414
467,216126.60273613472,500.3635170274556,215626.23921910726
468,216563.10567301858,500.3635170274556,216062.74215599112
469,217022.30243998612,500.3635170274556,216521.93892295865
470,217512.56814099677,449.93578786967936,217062.6323531271
471,218020.5607990233,62.53154380252306,217958.02925522078
472,218532.7513999774,-46.80104067134921,218579.55244064875
473,219037.52286417337,-46.80104067134921,219084.32390484473
474,219534.4387718019,-46.80104067134921,219581.23981247327
475,220025.14089262186,-46.80104067134921,220071.94193329322
476,220508.34074910096,-46.80104067134921,220555.14178977231
477,220987.17640748704,-46.80104067134921,221033.9774481584
478,221458.5098015323,-46.80104067134921,221505.31084220365
479,221923.21377085528,-46.80104067134921,221970.01481152663
480,222383.636669668,-46.80104067134921,222430.43771033935
481,222840.56821000628,-46.80104067134921,222887.36925067764
482,223296.2736184994,-46.80104067134921,223343.07465917076
483,223750.42038481645,-46.80104067134921,223797.2214254878
484,224206.91550534545,-46.80104067134921,224253.7165460168
485,224674.32112110697,-31.58046073687656,224705.90158184385
486,225156.64813796745,446.18424893474713,224710.46388903272
487,225660.62989012754,917.7646644791653,224742.8652256484
488,226157.62892533882,917.7646644791653,225239.86426085967
489,226625.47096090965,917.7646644791653,225707.7062964305
490,227061.62060556695,917.7646644791653,226143.8559410878
491,227486.77662740898,917.7646644791653,226569.01196292983
492,227905.13696936335,917.7646644791653,226987.3723048842
493,228345.21439230436,917.7646644791653,227427.4497278252
494,228817.77391819478,503.0239111142399,228314.75000708055
495,229309.2657510506,17.421990454963577,229291.84376059566
496,229819.52363570637,-255.2652148470704,230074.78885055345
497,230324.73151971164,-255.2652148470704,230579.99673455872
498,230820.85771530433,-255.2652148470704,231076.1229301514
499,231313.4925524226,-255.2652148470704,231568.75776726968
500,231801.40989922127,-255.2652148470704,232056.67511406835
501,232279.89226538077,-255.2652148470704,232535.15748022785
502,232755.94314974558,-255.2652148470704,233011.20836459266
503,233225.44773697088,-255.2652148470704,233480.71295181796
504,233691.27392866064,-255.2652148470704,233946.53914350772
505,234154.0451816853,-255.2652148470704,234409.31039653238
506,234616.04750456978,-255.2652148470704,234871.31271941686
507,235074.45455950144,-255.2652148470704,235329.71977434852
508,235536.7893927168,-255.2652148470704,235792.05460756388
509,236010.22175822582,-255.2652148470704,236265.4869730729
510,236499.801656679,234.31468360609165,236265.4869730729
511,237008.5840267414,704.563372127368,236304.02065461403
512,237519.19520362373,704.563372127368,236814.63183149637
513,238009.56481411276,704.563372127368,237305.0014419854
514,238477.05355745702,704.563372127368,237772.49018532966
515,238933.11225817673,704.563372127368,238228.54888604936
516,239419.88660071295,704.563372127368,238715.3232285856
517,239919.58728236277,368.6705046139535,239550.91677774882
518,240431.4245910903,-138.90768588233777,240570.33227697262
519,240944.488031663,-625.5569572463229,241570.04498890933
520,241455.97204816394,-832.3370470986449,242288.30909526258
521,241958.457503835,-832.3370470986449,242790.79455093364
522,242454.2304072011,-832.3370470986449,243286.56745429974
