,cumulative_pv,cumulative_load,cumulative_grid_import,cumulative_grid_export,net_grid
2296,6238633.099132991,4216092.92084779,141894.36810266992,1881027.177064533,1739132.8089618632
2297,6244990.849132991,4218446.428969873,141894.36810266992,1885026.1557845557,1743131.7876818858
2298,6245909.224132991,4220877.079488724,141894.36810266992,1885026.1557845557,1743131.7876818858
2299,6245913.949132991,4223358.354705453,141894.36810266992,1885026.1557845557,1743131.7876818858
2300,6245913.949132991,4225792.164072447,141894.36810266992,1885026.1557845557,1743131.7876818858
2301,6245913.949132991,4228181.99894818,141894.36810266992,1885026.1557845557,1743131.7876818858
2302,6245913.949132991,4230437.0840123175,141894.36810266992,1885026.1557845557,1743131.7876818858
2303,6245913.949132991,4232650.937795424,141894.36810266992,1885026.1557845557,1743131.7876818858
2304,6245913.949132991,4234797.458236524,141894.36810266992,1885026.1557845557,1743131.7876818858
2305,6245913.949132991,4236926.854395582,141894.36810266992,1885026.1557845557,1743131.7876818858
2306,6245913.949132991,4239027.571538601,141894.36810266992,1885026.1557845557,1743131.7876818858
2307,6245913.949132991,4241103.184151637,141894.36810266992,1885026.1557845557,1743131.7876818858
2308,6245913.949132991,4243188.605819435,141894.36810266992,1885026.1557845557,1743131.7876818858
2309,6245913.949132991,4245355.326263136,141894.36810266992,1885026.1557845557,1743131.7876818858
2310,6246277.774132991,4247626.122440409,141894.36810266992,1885026.1557845557,1743131.7876818858
2311,6249619.924132992,4249958.017390983,141894.36810266992,1885026.1557845557,1743131.7876818858
2312,6256494.874132992,4252326.239095208,141894.36810266992,1885026.1557845557,1743131.7876818858
2313,6264592.924132992,4254588.971896957,141894.36810266992,1885026.1557845557,1743131.7876818858
2314,6273659.224132991,4256914.549151244,141894.36810266992,1885026.1557845557,1743131.7876818858
2315,6282778.999132992,4259263.5683838595,141894.36810266992,1885026.1557845557,1743131.7876818858
2316,6291390.649132992,4261584.241110766,141894.36810266992,1885206.0807076783,1743311.7126050084
2317,6300033.124132992,4263919.294909485,141894.36810266992,1891508.2387510657,1749613.8706483957
2318,6308211.274132992,4266251.189860059,141894.36810266992,1897349.2306425965,1755454.8625399265
2319,6315644.374132992,4268331.707000476,141894.36810266992,1902696.5503442849,1760802.182241615
2320,6322167.499132992,4270285.1220669085,141894.36810266992,1907260.9971199583,1765366.6290172883
2321,6326371.774132992,4272203.623548596,141894.36810266992,1909541.5074803757,1767647.1393777058
2322,6327226.774132992,4274072.165353067,141894.36810266992,1909541.5074803757,1767647.1393777058
2323,6327233.149132992,4275923.250365166,141894.36810266992,1909541.5074803757,1767647.1393777058
2324,6327233.149132992,4277738.091751197,141894.36810266992,1909541.5074803757,1767647.1393777058
2325,6327233.149132992,4279529.8236692315,141894.36810266992,1909541.5074803757,1767647.1393777058
2326,6327233.149132992,4281319.477397697,141894.36810266992,1909541.5074803757,1767647.1393777058
2327,6327233.149132992,4283071.80684152,141894.36810266992,1909541.5074803757,1767647.1393777058
2328,6327233.149132992,4284802.107475921,141894.36810266992,1909541.5074803757,1767647.1393777058
2329,6327233.149132992,4286532.075599991,141894.36810266992,1909541.5074803757,1767647.1393777058
2330,6327233.149132992,4288251.569648637,141894.36810266992,1909541.5074803757,1767647.1393777058
2331,6327233.149132992,4289958.178921962,141894.36810266992,1909541.5074803757,1767647.1393777058
2332,6327233.149132992,4291664.788195287,141894.36810266992,1909541.5074803757,1767647.1393777058
2333,6327233.149132992,4293413.958790966,141894.36810266992,1909541.5074803757,1767647.1393777058
2334,6327536.524132992,4295275.933516402,141894.36810266992,1909541.5074803757,1767647.1393777058
2335,6330560.599132992,4297199.3395254705,141894.36810266992,1909541.5074803757,1767647.1393777058
2336,6336792.4241329925,4299138.789158005,141894.36810266992,1909541.5074803757,1767647.1393777058
2337,6343966.324132993,4301104.423979098,141894.36810266992,1909541.5074803757,1767647.1393777058
2338,6351934.699132993,4302996.407761897,141894.36810266992,1909541.5074803757,1767647.1393777058
2339,6360599.524132993,4304863.20388713,141894.36810266992,1909541.5074803757,1767647.1393777058
2340,6369588.574132993,4306697.247744771,141894.36810266992,1915821.200927475,1773926.832824805
2341,6378513.0491329925,4308595.466096274,141894.36810266992,1922842.1944180771,1780947.8263154072
2342,6386855.974132992,4310496.843295921,141894.36810266992,1929278.4790605358,1787384.1109578658
2343,6394301.149132992,4312433.134080311,141894.36810266992,1934782.1001182504,1792887.7320155804
2344,6400843.9241329925,4314353.381241236,141894.36810266992,1939399.3647994306,1797504.9966967606
2345,6405144.7991329925,4316220.177366469,141894.36810266992,1941828.1805163024,1799933.8124136324
2346,6405683.449132993,4318078.993243761,141894.36810266992,1941828.1805163024,1799933.8124136324
2347,6405688.099132993,4319927.33504563,141894.36810266992,1941828.1805163024,1799933.8124136324
2348,6405688.099132993,4321742.1764316615,141894.36810266992,1941828.1805163024,1799933.8124136324
2349,6405688.099132993,4323544.798063032,141894.36810266992,1941828.1805163024,1799933.8124136324
2350,6405688.099132993,4325328.549733125,141894.36810266992,1941828.1805163024,1799933.8124136324
2351,6405688.099132993,4327088.194404227,141894.36810266992,1941828.1805163024,1799933.8124136324
2352,6405688.099132993,4328821.653886771,141894.36810266992,1941828.1805163024,1799933.8124136324
2353,6405688.099132993,4330551.954521172,141894.36810266992,1941828.1805163024,1799933.8124136324
2354,6405688.099132993,4332277.350628192,141894.36810266992,1941828.1805163024,1799933.8124136324
2355,6405688.099132993,4334001.0010559745,141894.36810266992,1941828.1805163024,1799933.8124136324
2356,6405688.099132993,4335732.714859282,141894.36810266992,1941828.1805163024,1799933.8124136324
2357,6405688.099132993,4337514.720850137,141894.36810266992,1941828.1805163024,1799933.8124136324
2358,6405873.274132993,4339390.66100947,141894.36810266992,1941828.1805163024,1799933.8124136324
2359,6407374.324132993,4341350.393772189,141894.36810266992,1941828.1805163024,1799933.8124136324
2360,6410519.074132993,4343323.676330891,141894.36810266992,1941828.1805163024,1799933.8124136324
2361,6414358.9241329925,4345319.652719678,141894.36810266992,1941828.1805163024,1799933.8124136324
2362,6418985.449132993,4347273.067786111,141894.36810266992,1941828.1805163024,1799933.8124136324
2363,6424317.649132993,4349250.257341201,141894.36810266992,1941828.1805163024,1799933.8124136324
2364,6425860.099132993,4351225.285579141,141894.36810266992,1941828.1805163024,1799933.8124136324
2365,6430384.699132993,4353175.541797429,141894.36810266992,1941828.1805163024,1799933.8124136324
2366,6436685.974132993,4355127.211184624,141894.36810266992,1941828.1805163024,1799933.8124136324
2367,6442328.599132993,4357075.721723675,141894.36810266992,1941828.1805163024,1799933.8124136324
2368,6447178.399132993,4359008.853659922,141894.36810266992,1941828.1805163024,1799933.8124136324
2369,6450285.724132993,4360908.817690663,141894.36810266992,1941828.1805163024,1799933.8124136324
2370,6451070.824132993,4362770.7924160985,141894.36810266992,1941828.1805163024,1799933.8124136324
2371,6451078.774132993,4364621.877428197,141894.36810266992,1941828.1805163024,1799933.8124136324
2372,6451078.774132993,4366449.27107922,141894.36810266992,1941828.1805163024,1799933.8124136324
2373,6451078.774132993,4368259.540448201,141894.36810266992,1941828.1805163024,1799933.8124136324
2374,6451078.774132993,4370047.78100776,141894.36810266992,1941828.1805163024,1799933.8124136324
2375,6451078.774132993,4371826.6281504715,141894.36810266992,1941828.1805163024,1799933.8124136324
2376,6451078.774132993,4373583.446483761,141894.36810266992,1941828.1805163024,1799933.8124136324
2377,6451078.774132993,4375327.712552059,141894.36810266992,1941828.1805163024,1799933.8124136324
2378,6451078.774132993,4377073.391789264,141894.36810266992,1941828.1805163024,1799933.8124136324
2379,6451078.774132993,4378813.168968095,141894.36810266992,1941828.1805163024,1799933.8124136324
2380,6451078.774132993,4380557.435036394,141894.36810266992,1941828.1805163024,1799933.8124136324
2381,6451078.774132993,4382356.897819621,141894.36810266992,1941828.1805163024,1799933.8124136324
2382,6451248.424132993,4384238.075016665,141894.36810266992,1941828.1805163024,1799933.8124136324
2383,6453020.074132994,4386158.32217759,141894.36810266992,1941828.1805163024,1799933.8124136324
2384,6456879.199132994,4388141.081280723,141894.36810266992,1941828.1805163024,1799933.8124136324
2385,6461843.524132994,4390108.461781053,141894.36810266992,1941828.1805163024,1799933.8124136324
2386,6467448.724132994,4392036.772317502,141894.36810266992,1941828.1805163024,1799933.8124136324
2387,6473409.199132994,4393924.18408325,141894.36810266992,1941828.1805163024,1799933.8124136324
2388,6479844.949132994,4395872.6946223015,141894.36810266992,1941828.1805163024,1799933.8124136324
2389,6486082.474132994,4398158.869402378,141894.36810266992,1941828.1805163024,1799933.8124136324
2390,6491938.024132994,4400256.843335167,141894.36810266992,1941828.1805163024,1799933.8124136324
2391,6497260.399132994,4402404.69381759,141894.36810266992,1942629.9629090494,1800735.5948063794
2392,6501740.899132994,4404577.731957579,141894.36810266992,1944932.1616111659,1803037.793508496
2393,6504926.074132994,4406765.068041797,141894.36810266992,1945924.7373690538,1804030.3692663838
2394,6505850.074132994,4408933.534164736,141894.36810266992,1945924.7373690538,1804030.3692663838
2395,6505858.849132994,4411158.61017151,141894.36810266992,1945924.7373690538,1804030.3692663838
2396,6505858.849132994,4413333.3939907355,141894.36810266992,1945924.7373690538,1804030.3692663838
2397,6505858.849132994,4415447.07903666,141894.36810266992,1945924.7373690538,1804030.3692663838
2398,6505858.849132994,4417535.243914687,141894.36810266992,1945924.7373690538,1804030.3692663838
2399,6505858.849132994,4419598.636773063,141894.36810266992,1945924.7373690538,1804030.3692663838
2400,6505858.849132994,4421566.0172733925,141894.36810266992,1945924.7373690538,1804030.3692663838
2401,6505858.849132994,4423311.696510597,141894.36810266992,1945924.7373690538,1804030.3692663838
2402,6505858.849132994,4425048.314841284,141894.36810266992,1945924.7373690538,1804030.3692663838
2403,6505858.849132994,4426776.537286117,141894.36810266992,1945924.7373690538,1804030.3692663838
2404,6505858.849132994,4428511.409937567,141894.36810266992,1945924.7373690538,1804030.3692663838
2405,6505858.849132994,4430285.352552898,141894.36810266992,1945924.7373690538,1804030.3692663838
2406,6506199.349132994,4432089.304225592,141894.36810266992,1945924.7373690538,1804030.3692663838
2407,6509317.399132994,4433905.89129086,141894.36810266992,1945924.7373690538,1804030.3692663838
2408,6515401.549132994,4435836.945037539,141894.36810266992,1945924.7373690538,1804030.3692663838
2409,6522308.149132994,4437659.766671511,141894.36810266992,1945924.7373690538,1804030.3692663838
2410,6529890.274132994,4439324.064005229,141894.36810266992,1945924.7373690538,1804030.3692663838
2411,6537180.724132994,4440917.536638466,141894.36810266992,1945924.7373690538,1804030.3692663838
2412,6545047.999132995,4442476.7607076205,141894.36810266992,1947663.6614776715,1805769.2933750015
2413,6552870.799132994,4444027.58889092,141894.36810266992,1953930.3701364773,1812036.0020338073
2414,6560173.249132995,4445643.007205997,141894.36810266992,1959612.1386635066,1817717.7705608367
2415,6567473.950515738,4447279.041161588,141894.36810266992,1965271.542932764,1823377.174830094
2416,6574094.458191283,4449039.018343021,141894.36810266992,1970126.8102689814,1828232.4421663114
2417,6578334.9299670085,4450956.106655803,141894.36810266992,1972444.9305740308,1830550.562471361
2418,6579175.047398332,4453014.262476467,141894.36810266992,1972444.9305740308,1830550.562471361
2419,6579180.190141042,4455110.490730018,141894.36810266992,1972444.9305740308,1830550.562471361
2420,6579180.190141042,4457160.998813072,141894.36810266992,1972444.9305740308,1830550.562471361
2421,6579180.190141042,4459181.830349093,141894.36810266992,1972444.9305740308,1830550.562471361
2422,6579180.190141042,4461110.140885542,141894.36810266992,1972444.9305740308,1830550.562471361
2423,6579180.190141042,4462852.993784934,141894.36810266992,1972444.9305740308,1830550.562471361
2424,6579180.190141042,4464589.279605291,141894.36810266992,1972444.9305740308,1830550.562471361
2425,6579180.190141042,4466317.834560454,141894.36810266992,1972444.9305740308,1830550.562471361
2426,6579180.190141042,4468040.154946913,141894.36810266992,1972444.9305740308,1830550.562471361
2427,6579180.190141042,4469759.64899556,141894.36810266992,1972444.9305740308,1830550.562471361
2428,6579180.190141042,4471475.319175401,141894.36810266992,1972444.9305740308,1830550.562471361
2429,6579180.190141042,4473233.550677597,141894.36810266992,1972444.9305740308,1830550.562471361
2430,6579334.659854665,4475021.791237156,141894.36810266992,1972444.9305740308,1830550.562471361
2431,6580921.587504622,4476774.1206809785,141894.36810266992,1972444.9305740308,1830550.562471361
2432,6584936.794087753,4478367.593314216,141894.36810266992,1972444.9305740308,1830550.562471361
2433,6590614.340908987,4479816.507081095,141894.36810266992,1972444.9305740308,1830550.562471361
2434,6597482.725336464,4481221.113846383,141894.36810266992,1972444.9305740308,1830550.562471361
2435,6605514.915675372,4482844.263026653,141894.36810266992,1972444.9305740308,1830550.562471361
2436,6613764.025478297,4484507.230319047,141894.36810266992,1972444.9305740308,1830550.562471361
2437,6622585.516463645,4486185.493086663,141894.36810266992,1978878.2445903982,1836983.8764877282
2438,6630801.428303713,4487991.190438595,141894.36810266992,1985283.1959206401,1843388.8278179702
2439,6638060.400468782,4489880.0153732505,141894.36810266992,1990648.0799931586,1848753.7118904886
2440,6643871.808993239,4491903.922629832,141894.36810266992,1994430.3181031395,1852535.9500004696
2441,6646758.818248807,4494079.03895939,141894.36810266992,1995136.9478712569,1853242.579768587
2442,6647444.802529573,4496376.352835551,141894.36810266992,1995136.9478712569,1853242.579768587
2443,6647447.573644711,4498703.675769076,141894.36810266992,1995136.9478712569,1853242.579768587
2444,6647447.573644711,4500925.592927706,141894.36810266992,1995136.9478712569,1853242.579768587
2445,6647447.573644711,4503061.22365547,141894.36810266992,1995136.9478712569,1853242.579768587
2446,6647447.573644711,4505141.408285555,141894.36810266992,1995136.9478712569,1853242.579768587
2447,6647447.573644711,4507052.262029633,141894.36810266992,1995136.9478712569,1853242.579768587
2448,6647447.573644711,4508802.845794219,141894.36810266992,1995136.9478712569,1853242.579768587
2449,6647447.573644711,4510549.938200329,141894.36810266992,1995136.9478712569,1853242.579768587
2450,6647447.573644711,4512283.3976828735,141894.36810266992,1995136.9478712569,1853242.579768587
2451,6647447.573644711,4514008.793789893,141894.36810266992,1995136.9478712569,1853242.579768587
2452,6647447.573644711,4515740.507593201,141894.36810266992,1995136.9478712569,1853242.579768587
2453,6647447.573644711,4517533.320169809,141894.36810266992,1995136.9478712569,1853242.579768587
2454,6647939.034393648,4519383.075140584,141894.36810266992,1995136.9478712569,1853242.579768587
2455,6652994.667223638,4521399.334659556,141894.36810266992,1995136.9478712569,1853242.579768587
2456,6663025.911937406,4523514.432874386,141894.36810266992,1995136.9478712569,1853242.579768587
2457,6673728.140388607,4525511.822432079,141894.36810266992,1995136.9478712569,1853242.579768587
2458,6684659.845898097,4527623.761798766,141894.36810266992,1996821.9374445635,1854927.5693418935
2459,6696144.539954129,4529784.580184095,141894.36810266992,2006140.5499573718,1864246.1818547018
2460,6707599.910544433,4531977.818326686,141894.36810266992,2015397.4192471907,1873503.0511445208
2461,6718234.726735584,4534246.86882472,141894.36810266992,2023757.9217824126,1881863.5536797426
2462,6729132.942508948,4536533.043604797,141894.36810266992,2032364.699617805,1890470.331515135
2463,6738971.914893243,4538937.1764247585,141894.36810266992,2039794.276024244,1897899.907921574
2464,6748322.745607373,4541457.937243282,141894.36810266992,2046619.082761956,1904724.714659286
2465,6754366.874405769,4544058.666796386,141894.36810266992,2050057.2188493528,1908162.8507466828
2466,6755294.064781062,4546675.107462625,141894.36810266992,2050057.2188493528,1908162.8507466828
2467,6755298.804468888,4549297.782697568,141894.36810266992,2050057.2188493528,1908162.8507466828
2468,6755298.804468888,4551758.525401364,141894.36810266992,2050057.2188493528,1908162.8507466828
2469,6755298.804468888,4554125.001426351,141894.36810266992,2050057.2188493528,1908162.8507466828
2470,6755298.804468888,4556434.867567504,141894.36810266992,2050057.2188493528,1908162.8507466828
2471,6755298.804468888,4558729.022595522,141894.36810266992,2050057.2188493528,1908162.8507466828
2472,6755298.804468888,4560957.174322857,141894.36810266992,2050057.2188493528,1908162.8507466828
2473,6755298.804468888,4563163.380368352,141894.36810266992,2050057.2188493528,1908162.8507466828
2474,6755298.804468888,4565365.014396798,141894.36810266992,2050057.2188493528,1908162.8507466828
2475,6755298.804468888,4567554.096160253,141894.36810266992,2050057.2188493528,1908162.8507466828
2476,6755298.804468888,4569767.949943359,141894.36810266992,2050057.2188493528,1908162.8507466828
2477,6755298.804468888,4572071.581515808,141894.36810266992,2050057.2188493528,1908162.8507466828
2478,6755660.955932871,4574478.873183913,141894.36810266992,2050057.2188493528,1908162.8507466828
2479,6758998.2897943435,4576956.657042168,141894.36810266992,2050057.2188493528,1908162.8507466828
2480,6766192.24944165,4579417.399745964,141894.36810266992,2050057.2188493528,1908162.8507466828
2481,6773910.465095915,4581774.399226521,141894.36810266992,2050057.2188493528,1908162.8507466828
2482,6782544.621807009,4584112.5287458,141894.36810266992,2050057.2188493528,1908162.8507466828
2483,6791472.19278104,4586446.1693756115,141894.36810266992,2050057.2188493528,1908162.8507466828
2484,6800476.464119378,4588745.22893101,141894.36810266992,2050057.2188493528,1908162.8507466828
2485,6809207.907243018,4591145.870392497,141894.36810266992,2054592.4580942176,1912698.0899915476
2486,6817213.0120361475,4593543.768643754,141894.36810266992,2060194.4014781953,1918300.0333755254
2487,6824561.0118900575,4596031.02904644,141894.36810266992,2065049.877771525,1923155.509668855
2488,6830858.531378536,4598570.327315911,141894.36810266992,2068802.8358326377,1926908.4677299678
2489,6835172.917102855,4601026.165492327,141894.36810266992,2070656.120222646,1928761.752119976
2490,6836011.016595675,4603381.751803977,141894.36810266992,2070656.120222646,1928761.752119976
2491,6836017.109596008,4605726.199019543,141894.36810266992,2070656.120222646,1928761.752119976
2492,6836017.109596008,4608014.119478856,141894.36810266992,2070656.120222646,1928761.752119976
2493,6836017.109596008,4610257.982319326,141894.36810266992,2070656.120222646,1928761.752119976
2494,6836017.109596008,4612446.73157245,141894.36810266992,2070656.120222646,1928761.752119976
2495,6836017.109596008,4614644.874242421,141894.36810266992,2070656.120222646,1928761.752119976
2496,6836017.109596008,4616797.629252225,141894.36810266992,2070656.120222646,1928761.752119976
2497,6836017.109596008,4618843.897828559,141894.36810266992,2070656.120222646,1928761.752119976
2498,6836017.109596008,4620658.739214591,141894.36810266992,2070656.120222646,1928761.752119976
2499,6836017.109596008,4622461.360845962,141894.36810266992,2070656.120222646,1928761.752119976
2500,6836017.109596008,4624268.471366799,141894.36810266992,2070656.120222646,1928761.752119976
2501,6836017.109596008,4626125.8740751855,141894.36810266992,2070656.120222646,1928761.752119976
2502,6836321.844555069,4628054.184611634,141894.36810266992,2070656.120222646,1928761.752119976
2503,6839497.036757299,4630108.184053162,141894.36810266992,2070656.120222646,1928761.752119976
2504,6845546.4618501775,4632377.234551197,141894.36810266992,2070656.120222646,1928761.752119976
2505,6852577.234930513,4634537.720426194,141894.36810266992,2070656.120222646,1928761.752119976
2506,6860514.888268592,4636632.203000509,141894.36810266992,2070656.120222646,1928761.752119976
2507,6869485.198416849,4638698.422196697,141894.36810266992,2070656.120222646,1928761.752119976
2508,6878143.786110225,4640785.589543732,141894.36810266992,2071001.5043544015,1929107.1362517315
2509,6886937.482514475,4642982.319044797,141894.36810266992,2077593.2080996907,1935698.8399970208
2510,6895485.526700751,4645196.172827903,141894.36810266992,2083922.1353449658,1942027.767242296
2511,6903065.277626288,4647504.293289819,141894.36810266992,2089188.502650693,1947294.134548023
2512,6909915.306395791,4649946.166032338,141894.36810266992,2093591.3955197828,1951697.0274171128
2513,6914041.424983031,4652438.330962404,141894.36810266992,2095220.086019062,1953325.717916392
2514,6914569.433816449,4655000.98808262,141894.36810266992,2095220.086019062,1953325.717916392
2515,6914574.112977389,4657591.908580963,141894.36810266992,2095220.086019062,1953325.717916392
2516,6914574.112977389,4660102.860344725,141894.36810266992,2095220.086019062,1953325.717916392
2517,6914574.112977389,4662472.412090274,141894.36810266992,2095220.086019062,1953325.717916392
2518,6914574.112977389,4664776.376173053,141894.36810266992,2095220.086019062,1953325.717916392
2519,6914574.112977389,4667045.426671088,141894.36810266992,2095220.086019062,1953325.717916392
2520,6914574.112977389,4669269.089508955,141894.36810266992,2095220.086019062,1953325.717916392
2521,6914574.112977389,4671451.521065792,141894.36810266992,2095220.086019062,1953325.717916392
2522,6914574.112977389,4673438.104037731,141894.36810266992,2095220.086019062,1953325.717916392
2523,6914574.112977389,4675213.792332299,141894.36810266992,2095220.086019062,1953325.717916392
2524,6914574.112977389,4676978.674041113,141894.36810266992,2095220.086019062,1953325.717916392
2525,6914574.112977389,4678803.241354323,141894.36810266992,2095220.086019062,1953325.717916392
2526,6914741.426355487,4680665.548590089,141894.36810266992,2095220.086019062,1953325.717916392
2527,6916505.277423876,4682752.3002992105,141894.36810266992,2095220.086019062,1953325.717916392
2528,6920399.677434922,4684963.410872087,141894.36810266992,2095220.086019062,1953325.717916392
2529,6925610.293991119,4687037.610316217,141894.36810266992,2095220.086019062,1953325.717916392
2530,6931294.077948714,4689020.36941935,141894.36810266992,2095220.086019062,1953325.717916392
2531,6937142.435865602,4690923.159787904,141894.36810266992,2095220.086019062,1953325.717916392
2532,6943881.652743359,4692829.441514931,141894.36810266992,2095220.086019062,1953325.717916392
2533,6950282.972901041,4694743.370979569,141894.36810266992,2095220.086019062,1953325.717916392
2534,6956356.37766586,4696827.046968129,141894.36810266992,2095220.086019062,1953325.717916392
2535,6961755.645164979,4699037.741903093,141894.36810266992,2095220.086019062,1953325.717916392
2536,6966340.563750596,4701234.138893827,141894.36810266992,2095631.9685241682,1953737.6004214983
2537,6969681.986246589,4703491.967168194,141894.36810266992,2096710.2995878991,1954815.9314852292
2538,6970568.084889645,4705774.9831001265,141894.36810266992,2096710.2995878991,1954815.9314852292
2539,6970576.721053705,4708015.770220036,141894.36810266992,2096710.2995878991,1954815.9314852292
2540,6970576.721053705,4710213.912890007,141894.36810266992,2096710.2995878991,1954815.9314852292
2541,6970576.721053705,4712425.023462883,141894.36810266992,2096710.2995878991,1954815.9314852292
2542,6970576.721053705,4714629.483829142,141894.36810266992,2096710.2995878991,1954815.9314852292
2543,6970576.721053705,4716809.172175748,141894.36810266992,2096710.2995878991,1954815.9314852292
2544,6970576.721053705,4718970.9880920695,141894.36810266992,2096710.2995878991,1954815.9314852292
2545,6970576.721053705,4721114.349685025,141894.36810266992,2096710.2995878991,1954815.9314852292
2546,6970576.721053705,4723225.956541381,141894.36810266992,2096710.2995878991,1954815.9314852292
2547,6970576.721053705,4725347.621835246,141894.36810266992,2096710.2995878991,1954815.9314852292
2548,6970576.721053705,4727432.62786513,141894.36810266992,2096710.2995878991,1954815.9314852292
2549,6970576.721053705,4729557.119496808,141894.36810266992,2096710.2995878991,1954815.9314852292
2550,6970769.989886824,4731767.814431772,141894.36810266992,2096710.2995878991,1954815.9314852292
2551,6972328.743892699,4734041.353819273,141894.36810266992,2096710.2995878991,1954815.9314852292
2552,6975441.763424343,4736365.185394323,141894.36810266992,2096710.2995878991,1954815.9314852292
2553,6979353.574657076,4738744.213684303,141894.36810266992,2096710.2995878991,1954815.9314852292
2554,6984002.82992998,4741109.276540384,141894.36810266992,2096710.2995878991,1954815.9314852292
2555,6989440.477531509,4743543.418417709,141894.36810266992,2096710.2995878991,1954815.9314852292
2556,6991039.835337701,4745892.437650325,141894.36810266992,2096710.2995878991,1954815.9314852292
2557,6995719.210337646,4748298.3161495235,141894.36810266992,2096710.2995878991,1954815.9314852292
2558,7001796.913903319,4750707.353496865,141894.36810266992,2096710.2995878991,1954815.9314852292
2559,7007276.5305040805,4753075.159563176,141894.36810266992,2096710.2995878991,1954815.9314852292
2560,7012025.704472948,4755606.726967454,141894.36810266992,2096710.2995878991,1954815.9314852292
2561,7014984.5077032475,4758026.57090055,141894.36810266992,2096710.2995878991,1954815.9314852292
2562,7015773.453158333,4760556.392625591,141894.36810266992,2096710.2995878991,1954815.9314852292
2563,7015781.176287651,4763103.671143003,141894.36810266992,2096710.2995878991,1954815.9314852292
2564,7015781.176287651,4765715.2072818605,141894.36810266992,2096710.2995878991,1954815.9314852292
2565,7015781.176287651,4768158.825703616,141894.36810266992,2096710.2995878991,1954815.9314852292
2566,7015781.176287651,4770514.412015267,141894.36810266992,2096710.2995878991,1954815.9314852292
2567,7015781.176287651,4772792.85593015,141894.36810266992,2096710.2995878991,1954815.9314852292
2568,7015781.176287651,4775013.359919874,141894.36810266992,2096710.2995878991,1954815.9314852292
2569,7015781.176287651,4777171.019457059,141894.36810266992,2096710.2995878991,1954815.9314852292
2570,7015781.176287651,4779289.609030363,141894.36810266992,2096710.2995878991,1954815.9314852292
2571,7015781.176287651,4781368.380491543,141894.36810266992,2096710.2995878991,1954815.9314852292
2572,7015781.176287651,4783406.668819936,141894.36810266992,2096710.2995878991,1954815.9314852292
2573,7015781.176287651,4785479.122584829,141894.36810266992,2096710.2995878991,1954815.9314852292
2574,7015934.089917272,4787562.79857339,141894.36810266992,2096710.2995878991,1954815.9314852292
2575,7017657.949684937,4789619.873735478,141894.36810266992,2096710.2995878991,1954815.9314852292
2576,7021783.713139974,4791648.35300911,141894.36810266992,2096710.2995878991,1954815.9314852292
2577,7027247.572364984,4793724.298132477,141894.36810266992,2096710.2995878991,1954815.9314852292
2578,7033883.96956977,4795842.472067868,141894.36810266992,2096710.2995878991,1954815.9314852292
2579,7041901.986966385,4797943.189210887,141894.36810266992,2096710.2995878991,1954815.9314852292
2580,7050791.379328647,4800028.195240771,141894.36810266992,2096710.2995878991,1954815.9314852292
2581,7059381.999347786,4802246.953551258,141894.36810266992,2096710.2995878991,1954815.9314852292
2582,7067752.040692521,4804506.527504862,141894.36810266992,2096710.2995878991,1954815.9314852292
2583,7074998.77184658,4806794.032326262,141894.36810266992,2096710.2995878991,1954815.9314852292
2584,7080592.1369824875,4809083.2828269,141894.36810266992,2096710.2995878991,1954815.9314852292
2585,7083740.022328065,4811510.857625189,141894.36810266992,2096710.2995878991,1954815.9314852292
2586,7084465.90899994,4814083.323800167,141894.36810266992,2096710.2995878991,1954815.9314852292
2587,7084468.796997891,4816702.923314549,141894.36810266992,2096710.2995878991,1954815.9314852292
2588,7084468.796997891,4819273.64381029,141894.36810266992,2096710.2995878991,1954815.9314852292
2589,7084468.796997891,4821826.9075136585,141894.36810266992,2096710.2995878991,1954815.9314852292
2590,7084468.796997891,4824295.630465397,141894.36810266992,2096710.2995878991,1954815.9314852292
2591,7084468.796997891,4826735.757528678,141894.36810266992,2096710.2995878991,1954815.9314852292
2592,7084468.796997891,4829033.071404839,141894.36810266992,2096710.2995878991,1954815.9314852292
2593,7084468.796997891,4831276.934245309,141894.36810266992,2096710.2995878991,1954815.9314852292
2594,7084468.796997891,4833470.588025813,141894.36810266992,2096710.2995878991,1954815.9314852292
2595,7084468.796997891,4835639.054148752,141894.36810266992,2096710.2995878991,1954815.9314852292
2596,7084468.796997891,4837785.158951938,141894.36810266992,2096710.2995878991,1954815.9314852292
2597,7084468.796997891,4839865.6760923555,141894.36810266992,2096710.2995878991,1954815.9314852292
2598,7084828.158521989,4841694.815422615,141894.36810266992,2096710.2995878991,1954815.9314852292
2599,7088232.813166143,4843764.110339364,141894.36810266992,2096710.2995878991,1954815.9314852292
2600,7095199.001919224,4845667.233218248,141894.36810266992,2096710.2995878991,1954815.9314852292
2601,7103027.348865257,4847447.826040196,141894.36810266992,2096710.2995878991,1954815.9314852292
2602,7112516.181514831,4849140.054241709,141894.36810266992,2096710.2995878991,1954815.9314852292
2603,7121820.6688950695,4850807.510423571,141894.36810266992,2096710.2995878991,1954815.9314852292
2604,7130675.015742347,4852437.309810458,141894.36810266992,2099184.1286467207,1957289.7605440507
2605,7139196.539707376,4854070.184917905,141894.36810266992,2106067.514346407,1964173.1462437368
2606,7147319.674585749,4855734.482251623,141894.36810266992,2112521.0887331683,1970626.7206304984
2607,7154655.183312925,4857459.878358643,141894.36810266992,2118125.9381954293,1976231.5700927593
