interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-08-02 12:00:00-05:00,2024-08-02 17:00:00+00:00,2024-08-02T13:00:00-05:00,2024-08-02 18:00:00+00:00,2024-07-26T13:55:11-05:00,2024-07-26 18:55:11+00:00,,16107.8,20835.6,17188.3,
2024-08-02 13:00:00-05:00,2024-08-02 18:00:00+00:00,2024-08-02T14:00:00-05:00,2024-08-02 19:00:00+00:00,2024-07-26T14:55:07-05:00,2024-07-26 19:55:07+00:00,,16226.1,20958.9,17431.0,
2024-08-02 14:00:00-05:00,2024-08-02 19:00:00+00:00,2024-08-02T15:00:00-05:00,2024-08-02 20:00:00+00:00,2024-07-26T15:55:15-05:00,2024-07-26 20:55:15+00:00,,16233.4,20971.6,17517.8,
2024-08-02 15:00:00-05:00,2024-08-02 20:00:00+00:00,2024-08-02T16:00:00-05:00,2024-08-02 21:00:00+00:00,2024-07-26T16:55:13-05:00,2024-07-26 21:55:13+00:00,,16073.4,20580.8,17035.9,
2024-08-02 16:00:00-05:00,2024-08-02 21:00:00+00:00,2024-08-02T17:00:00-05:00,2024-08-02 22:00:00+00:00,2024-07-26T17:55:11-05:00,2024-07-26 22:55:11+00:00,,16016.8,20463.5,16651.8,
2024-08-02 17:00:00-05:00,2024-08-02 22:00:00+00:00,2024-08-02T18:00:00-05:00,2024-08-02 23:00:00+00:00,2024-07-26T18:55:10-05:00,2024-07-26 23:55:10+00:00,,15129.0,19531.3,15355.4,
2024-08-02 18:00:00-05:00,2024-08-02 23:00:00+00:00,2024-08-02T19:00:00-05:00,2024-08-03 00:00:00+00:00,2024-07-26T19:55:13-05:00,2024-07-27 00:55:13+00:00,,11777.9,16137.9,11578.5,
2024-08-02 19:00:00-05:00,2024-08-03 00:00:00+00:00,2024-08-02T20:00:00-05:00,2024-08-03 01:00:00+00:00,2024-07-26T20:55:10-05:00,2024-07-27 01:55:10+00:00,,4204.2,6305.8,4144.0,
2024-08-02 20:00:00-05:00,2024-08-03 01:00:00+00:00,2024-08-02T21:00:00-05:00,2024-08-03 02:00:00+00:00,2024-07-26T21:55:09-05:00,2024-07-27 02:55:09+00:00,,273.5,387.6,262.0,
2024-08-02 21:00:00-05:00,2024-08-03 02:00:00+00:00,2024-08-02T22:00:00-05:00,2024-08-03 03:00:00+00:00,2024-07-26T22:55:08-05:00,2024-07-27 03:55:08+00:00,,0.0,0.0,0.0,
2024-08-02 22:00:00-05:00,2024-08-03 03:00:00+00:00,2024-08-02T23:00:00-05:00,2024-08-03 04:00:00+00:00,2024-07-26T23:55:09-05:00,2024-07-27 04:55:09+00:00,,0.0,0.0,0.0,
2024-08-02 23:00:00-05:00,2024-08-03 04:00:00+00:00,2024-08-03T00:00:00-05:00,2024-08-03 05:00:00+00:00,2024-07-27T00:55:11-05:00,2024-07-27 05:55:11+00:00,,0.0,0.0,0.0,
2024-08-03 00:00:00-05:00,2024-08-03 05:00:00+00:00,2024-08-03T01:00:00-05:00,2024-08-03 06:00:00+00:00,2024-07-27T01:55:10-05:00,2024-07-27 06:55:10+00:00,,0.0,0.0,0.0,
2024-08-03 01:00:00-05:00,2024-08-03 06:00:00+00:00,2024-08-03T02:00:00-05:00,2024-08-03 07:00:00+00:00,2024-07-27T02:55:12-05:00,2024-07-27 07:55:12+00:00,,0.0,0.0,0.0,
2024-08-03 02:00:00-05:00,2024-08-03 07:00:00+00:00,2024-08-03T03:00:00-05:00,2024-08-03 08:00:00+00:00,2024-07-27T03:55:11-05:00,2024-07-27 08:55:11+00:00,,0.0,0.0,0.0,
