interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-10-04 00:00:00-05:00,2024-10-04 05:00:00+00:00,2024-10-04T01:00:00-05:00,2024-10-04 06:00:00+00:00,2024-09-27T01:55:07-05:00,2024-09-27 06:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 01:00:00-05:00,2024-10-04 06:00:00+00:00,2024-10-04T02:00:00-05:00,2024-10-04 07:00:00+00:00,2024-09-27T02:55:07-05:00,2024-09-27 07:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 02:00:00-05:00,2024-10-04 07:00:00+00:00,2024-10-04T03:00:00-05:00,2024-10-04 08:00:00+00:00,2024-09-27T03:55:07-05:00,2024-09-27 08:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 03:00:00-05:00,2024-10-04 08:00:00+00:00,2024-10-04T04:00:00-05:00,2024-10-04 09:00:00+00:00,2024-09-27T04:55:07-05:00,2024-09-27 09:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 04:00:00-05:00,2024-10-04 09:00:00+00:00,2024-10-04T05:00:00-05:00,2024-10-04 10:00:00+00:00,2024-09-27T05:55:07-05:00,2024-09-27 10:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 05:00:00-05:00,2024-10-04 10:00:00+00:00,2024-10-04T06:00:00-05:00,2024-10-04 11:00:00+00:00,2024-09-27T06:55:07-05:00,2024-09-27 11:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 06:00:00-05:00,2024-10-04 11:00:00+00:00,2024-10-04T07:00:00-05:00,2024-10-04 12:00:00+00:00,2024-09-27T07:55:07-05:00,2024-09-27 12:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 07:00:00-05:00,2024-10-04 12:00:00+00:00,2024-10-04T08:00:00-05:00,2024-10-04 13:00:00+00:00,2024-09-27T08:55:07-05:00,2024-09-27 13:55:07+00:00,,270.5,309.7,223.5,
2024-10-04 08:00:00-05:00,2024-10-04 13:00:00+00:00,2024-10-04T09:00:00-05:00,2024-10-04 14:00:00+00:00,2024-09-27T09:55:07-05:00,2024-09-27 14:55:07+00:00,,4637.5,5637.6,4105.5,
2024-10-04 09:00:00-05:00,2024-10-04 14:00:00+00:00,2024-10-04T10:00:00-05:00,2024-10-04 15:00:00+00:00,2024-09-27T10:55:07-05:00,2024-09-27 15:55:07+00:00,,10834.3,13453.8,10135.5,
2024-10-04 10:00:00-05:00,2024-10-04 15:00:00+00:00,2024-10-04T11:00:00-05:00,2024-10-04 16:00:00+00:00,2024-09-27T11:55:07-05:00,2024-09-27 16:55:07+00:00,,13055.9,16347.9,12795.9,
2024-10-04 11:00:00-05:00,2024-10-04 16:00:00+00:00,2024-10-04T12:00:00-05:00,2024-10-04 17:00:00+00:00,2024-09-27T12:55:07-05:00,2024-09-27 17:55:07+00:00,,13727.3,17187.6,12403.5,
2024-10-04 12:00:00-05:00,2024-10-04 17:00:00+00:00,2024-10-04T13:00:00-05:00,2024-10-04 18:00:00+00:00,2024-09-27T13:55:07-05:00,2024-09-27 18:55:07+00:00,,12860.3,16084.6,10516.2,
2024-10-04 13:00:00-05:00,2024-10-04 18:00:00+00:00,2024-10-04T14:00:00-05:00,2024-10-04 19:00:00+00:00,2024-09-27T14:55:07-05:00,2024-09-27 19:55:07+00:00,,13029.4,16296.6,10703.5,
2024-10-04 14:00:00-05:00,2024-10-04 19:00:00+00:00,2024-10-04T15:00:00-05:00,2024-10-04 20:00:00+00:00,2024-09-27T15:55:07-05:00,2024-09-27 20:55:07+00:00,,12788.5,15962.9,10509.6,
2024-10-04 15:00:00-05:00,2024-10-04 20:00:00+00:00,2024-10-04T16:00:00-05:00,2024-10-04 21:00:00+00:00,2024-09-27T16:55:08-05:00,2024-09-27 21:55:08+00:00,,12370.7,15486.4,10022.4,
2024-10-04 16:00:00-05:00,2024-10-04 21:00:00+00:00,2024-10-04T17:00:00-05:00,2024-10-04 22:00:00+00:00,2024-09-27T17:55:07-05:00,2024-09-27 22:55:07+00:00,,11906.3,15015.5,9241.5,
2024-10-04 17:00:00-05:00,2024-10-04 22:00:00+00:00,2024-10-04T18:00:00-05:00,2024-10-04 23:00:00+00:00,2024-09-27T18:55:07-05:00,2024-09-27 23:55:07+00:00,,9336.5,11955.7,6698.9,
2024-10-04 18:00:00-05:00,2024-10-04 23:00:00+00:00,2024-10-04T19:00:00-05:00,2024-10-05 00:00:00+00:00,2024-09-27T19:55:08-05:00,2024-09-28 00:55:08+00:00,,3022.9,4126.8,1690.1,
2024-10-04 19:00:00-05:00,2024-10-05 00:00:00+00:00,2024-10-04T20:00:00-05:00,2024-10-05 01:00:00+00:00,2024-09-27T20:55:08-05:00,2024-09-28 01:55:08+00:00,,92.1,131.3,13.6,
2024-10-04 20:00:00-05:00,2024-10-05 01:00:00+00:00,2024-10-04T21:00:00-05:00,2024-10-05 02:00:00+00:00,2024-09-27T21:55:07-05:00,2024-09-28 02:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 21:00:00-05:00,2024-10-05 02:00:00+00:00,2024-10-04T22:00:00-05:00,2024-10-05 03:00:00+00:00,2024-09-27T22:55:07-05:00,2024-09-28 03:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 22:00:00-05:00,2024-10-05 03:00:00+00:00,2024-10-04T23:00:00-05:00,2024-10-05 04:00:00+00:00,2024-09-27T23:55:07-05:00,2024-09-28 04:55:07+00:00,,0.0,0.0,0.0,
2024-10-04 23:00:00-05:00,2024-10-05 04:00:00+00:00,2024-10-05T00:00:00-05:00,2024-10-05 05:00:00+00:00,2024-09-28T00:55:08-05:00,2024-09-28 05:55:08+00:00,,0.0,0.0,0.0,
2024-10-05 00:00:00-05:00,2024-10-05 05:00:00+00:00,2024-10-05T01:00:00-05:00,2024-10-05 06:00:00+00:00,2024-09-28T01:55:08-05:00,2024-09-28 06:55:08+00:00,,0.0,0.0,0.0,
2024-10-05 01:00:00-05:00,2024-10-05 06:00:00+00:00,2024-10-05T02:00:00-05:00,2024-10-05 07:00:00+00:00,2024-09-28T02:55:07-05:00,2024-09-28 07:55:07+00:00,,0.0,0.0,0.0,
