interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-01-03 04:00:00-06:00,2024-01-03 10:00:00+00:00,2024-01-03T05:00:00-06:00,2024-01-03 11:00:00+00:00,2023-12-27T05:55:31-06:00,2023-12-27 11:55:31+00:00,,24.8,0.0,0.0,
2024-01-03 05:00:00-06:00,2024-01-03 11:00:00+00:00,2024-01-03T06:00:00-06:00,2024-01-03 12:00:00+00:00,2023-12-27T06:55:40-06:00,2023-12-27 12:55:40+00:00,,24.8,0.0,0.0,
2024-01-03 06:00:00-06:00,2024-01-03 12:00:00+00:00,2024-01-03T07:00:00-06:00,2024-01-03 13:00:00+00:00,2023-12-27T07:55:38-06:00,2023-12-27 13:55:38+00:00,,24.8,0.0,0.0,
2024-01-03 07:00:00-06:00,2024-01-03 13:00:00+00:00,2024-01-03T08:00:00-06:00,2024-01-03 14:00:00+00:00,2023-12-27T08:55:37-06:00,2023-12-27 14:55:37+00:00,,93.0,80.7,49.1,
2024-01-03 08:00:00-06:00,2024-01-03 14:00:00+00:00,2024-01-03T09:00:00-06:00,2024-01-03 15:00:00+00:00,2023-12-27T09:55:39-06:00,2023-12-27 15:55:39+00:00,,1987.6,2533.9,1621.0,
2024-01-03 09:00:00-06:00,2024-01-03 15:00:00+00:00,2024-01-03T10:00:00-06:00,2024-01-03 16:00:00+00:00,2023-12-27T10:55:35-06:00,2023-12-27 16:55:35+00:00,,5467.0,7285.3,4279.8,
2024-01-03 10:00:00-06:00,2024-01-03 16:00:00+00:00,2024-01-03T11:00:00-06:00,2024-01-03 17:00:00+00:00,2023-12-27T11:55:38-06:00,2023-12-27 17:55:38+00:00,,6727.0,8941.8,4472.4,
2024-01-03 11:00:00-06:00,2024-01-03 17:00:00+00:00,2024-01-03T12:00:00-06:00,2024-01-03 18:00:00+00:00,2023-12-27T12:55:36-06:00,2023-12-27 18:55:36+00:00,,7053.4,9384.6,5067.2,
2024-01-03 12:00:00-06:00,2024-01-03 18:00:00+00:00,2024-01-03T13:00:00-06:00,2024-01-03 19:00:00+00:00,2023-12-27T13:55:39-06:00,2023-12-27 19:55:39+00:00,,7611.5,10168.7,6570.9,
2024-01-03 13:00:00-06:00,2024-01-03 19:00:00+00:00,2024-01-03T14:00:00-06:00,2024-01-03 20:00:00+00:00,2023-12-27T14:55:41-06:00,2023-12-27 20:55:41+00:00,,7574.1,10012.4,6305.6,
2024-01-03 14:00:00-06:00,2024-01-03 20:00:00+00:00,2024-01-03T15:00:00-06:00,2024-01-03 21:00:00+00:00,2023-12-27T15:55:37-06:00,2023-12-27 21:55:37+00:00,,7574.4,10084.1,6209.9,
2024-01-03 15:00:00-06:00,2024-01-03 21:00:00+00:00,2024-01-03T16:00:00-06:00,2024-01-03 22:00:00+00:00,2023-12-27T16:55:37-06:00,2023-12-27 22:55:37+00:00,,6941.0,9386.7,5281.6,
2024-01-03 16:00:00-06:00,2024-01-03 22:00:00+00:00,2024-01-03T17:00:00-06:00,2024-01-03 23:00:00+00:00,2023-12-27T17:55:38-06:00,2023-12-27 23:55:38+00:00,,4319.3,5829.4,2584.0,
2024-01-03 17:00:00-06:00,2024-01-03 23:00:00+00:00,2024-01-03T18:00:00-06:00,2024-01-04 00:00:00+00:00,2023-12-27T18:55:41-06:00,2023-12-28 00:55:41+00:00,,698.4,924.0,108.9,
2024-01-03 18:00:00-06:00,2024-01-04 00:00:00+00:00,2024-01-03T19:00:00-06:00,2024-01-04 01:00:00+00:00,2023-12-27T19:55:40-06:00,2023-12-28 01:55:40+00:00,,30.4,0.0,0.0,
2024-01-03 19:00:00-06:00,2024-01-04 01:00:00+00:00,2024-01-03T20:00:00-06:00,2024-01-04 02:00:00+00:00,2023-12-27T20:55:42-06:00,2023-12-28 02:55:42+00:00,,24.8,0.0,0.0,
2024-01-03 20:00:00-06:00,2024-01-04 02:00:00+00:00,2024-01-03T21:00:00-06:00,2024-01-04 03:00:00+00:00,2023-12-27T21:55:40-06:00,2023-12-28 03:55:40+00:00,,24.8,0.0,0.0,
2024-01-03 21:00:00-06:00,2024-01-04 03:00:00+00:00,2024-01-03T22:00:00-06:00,2024-01-04 04:00:00+00:00,2023-12-27T22:55:40-06:00,2023-12-28 04:55:40+00:00,,24.8,0.0,0.0,
2024-01-03 22:00:00-06:00,2024-01-04 04:00:00+00:00,2024-01-03T23:00:00-06:00,2024-01-04 05:00:00+00:00,2023-12-27T23:55:41-06:00,2023-12-28 05:55:41+00:00,,24.8,0.0,0.0,
