interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-07-02 21:00:00-05:00,2024-07-03 02:00:00+00:00,2024-07-02T22:00:00-05:00,2024-07-03 03:00:00+00:00,2024-06-25T22:55:10-05:00,2024-06-26 03:55:10+00:00,,0.0,0.0,0.0,
2024-07-02 22:00:00-05:00,2024-07-03 03:00:00+00:00,2024-07-02T23:00:00-05:00,2024-07-03 04:00:00+00:00,2024-06-25T23:55:11-05:00,2024-06-26 04:55:11+00:00,,0.0,0.0,0.0,
2024-07-02 23:00:00-05:00,2024-07-03 04:00:00+00:00,2024-07-03T00:00:00-05:00,2024-07-03 05:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,0.0,0.0,0.0,
2024-07-03 00:00:00-05:00,2024-07-03 05:00:00+00:00,2024-07-03T01:00:00-05:00,2024-07-03 06:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,0.0,0.0,0.0,
2024-07-03 01:00:00-05:00,2024-07-03 06:00:00+00:00,2024-07-03T02:00:00-05:00,2024-07-03 07:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,0.0,0.0,0.0,
2024-07-03 02:00:00-05:00,2024-07-03 07:00:00+00:00,2024-07-03T03:00:00-05:00,2024-07-03 08:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,0.0,0.0,0.0,
2024-07-03 03:00:00-05:00,2024-07-03 08:00:00+00:00,2024-07-03T04:00:00-05:00,2024-07-03 09:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,0.0,0.0,0.0,
2024-07-03 04:00:00-05:00,2024-07-03 09:00:00+00:00,2024-07-03T05:00:00-05:00,2024-07-03 10:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,0.0,0.0,0.0,
2024-07-03 05:00:00-05:00,2024-07-03 10:00:00+00:00,2024-07-03T06:00:00-05:00,2024-07-03 11:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,0.0,0.0,0.0,
2024-07-03 06:00:00-05:00,2024-07-03 11:00:00+00:00,2024-07-03T07:00:00-05:00,2024-07-03 12:00:00+00:00,2024-06-26T09:55:10-05:00,2024-06-26 14:55:10+00:00,,112.0,146.1,118.7,
