,cumulative_baseline,cumulative_solar,savings
423,312716.24028061377,5811.873481370532,306904.36679924326
424,313222.6535145685,5685.164304510312,307537.48921005824
425,313728.1939089047,5685.164304510312,308043.02960439434
426,314227.1048785186,5685.164304510312,308541.9405740083
427,314718.1602915651,5685.164304510312,309032.9959870548
428,315199.80150586815,5685.164304510312,309514.63720135787
429,315676.371937625,5685.164304510312,309991.20763311465
430,316141.9487465666,5685.164304510312,310456.7844420563
431,316607.87884773477,5685.164304510312,310922.7145432244
432,317067.9484543209,5685.164304510312,311382.78414981056
433,317526.70880147914,5685.164304510312,311841.54449696885
434,317983.28704959084,5685.164304510312,312298.1227450805
435,318437.43381590786,5685.164304510312,312752.2695113976
436,318893.5756442103,5685.164304510312,313208.4113397
437,319358.2796135333,5688.096597949526,313670.1830155838
438,319842.62247427483,6167.61113397072,313675.0113403041
439,320351.3217167545,6658.440916838425,313692.8807999161
440,320854.86704910535,6787.344830787682,314067.52221831767
441,321329.8580567904,6787.344830787682,314542.51322600275
442,321776.58568634937,6787.344830787682,314989.2408555617
443,322200.95199615555,6787.344830787682,315413.60716536787
444,322625.235178379,6787.344830787682,315837.8903475913
445,323060.0755636084,6787.344830787682,316272.7307328207
446,323513.86903769884,6787.344830787682,316726.52420691116
447,324015.9180735606,6787.344830787682,317228.5732427729
448,324529.4179339426,6787.344830787682,317742.0731031549
449,325038.11717642227,6787.344830787682,318250.7723456346
450,325538.60757010797,6787.344830787682,318751.2627393203
451,326033.5907614382,6787.344830787682,319246.2459306505
452,326499.41695312795,6787.344830787682,319712.07212234027
453,326956.26536588353,6787.344830787682,320168.92053509585
454,327410.8485520099,6787.344830787682,320623.5037212222
455,327859.84140819806,6787.344830787682,321072.4965774104
456,328308.48097215965,6787.344830787682,321521.136141372
457,328767.32444690063,6787.344830787682,321979.97961611295
458,329223.46627520304,6787.344830787682,322436.12144441536
459,330128.6009596936,6787.344830787682,323341.2561289059
460,331034.60848380276,6787.344830787682,324247.2636530151
461,331959.4859691903,6787.344830787682,325172.1411384026
462,332922.7683977963,6787.344830787682,326135.42356700863
463,333928.61214875703,6787.344830787682,327141.26731796935
464,334916.3340866839,6787.344830787682,328128.98925589625
465,335838.7593083811,6787.344830787682,329051.41447759344
466,336736.9112759229,6787.344830787682,329949.5664451352
467,337648.32209290913,6787.344830787682,330860.97726212145
468,338521.32796667685,6787.344830787682,331733.98313588917
469,339439.7215006119,6787.344830787682,332652.37666982424
470,340420.2529026332,6787.344830787682,333632.90807184554
471,341436.2382186863,6787.344830787682,334648.8933878986
472,342460.6194205945,6787.344830787682,335673.2745898068
473,343470.1623489864,6787.344830787682,336682.81751819875
474,344463.9941642435,6787.344830787682,337676.64933345583
475,345445.3984058834,6787.344830787682,338658.0535750957
476,346411.7981188416,6787.344830787682,339624.4532880539
477,347369.4694356138,6787.344830787682,340582.1246048261
478,348312.13622370426,6787.344830787682,341524.7913929166
479,349241.54416235024,6787.344830787682,342454.19933156256
480,350162.38995997567,6787.344830787682,343375.045129188
481,351076.25304065226,6787.344830787682,344288.9082098646
482,351987.6638576385,6787.344830787682,345200.3190268508
483,352895.9573902726,6787.344830787682,346108.6125594849
484,353808.9476313306,6787.344830787682,347021.6028005429
485,354743.75886285363,6787.344830787682,347956.41403206595
486,355708.4128965746,6787.344830787682,348921.0680657869
487,356716.3764008948,6787.344830787682,349929.0315701071
488,357710.37447131734,6787.344830787682,350923.02964052965
489,358646.058542459,6787.344830787682,351858.7137116713
490,359518.3578317736,6787.344830787682,352731.0130009859
491,360368.66987545765,6787.344830787682,353581.32504466997
492,361205.3905593664,6787.344830787682,354418.0457285787
493,362085.5454052484,6787.344830787682,355298.20057446073
494,363030.66445702926,6787.344830787682,356243.3196262416
495,364013.6481227409,6787.344830787682,357226.3032919532
496,365034.1638920524,6787.344830787682,358246.81906126474
497,366044.57966006297,6787.344830787682,359257.2348292753
498,367036.83205124835,6787.344830787682,360249.48722046067
499,368022.1017254849,6787.344830787682,361234.7568946972
500,368997.9364190822,6787.344830787682,362210.59158829454
501,369954.9011514012,6787.344830787682,363167.55632061354
502,370907.00292013085,6787.344830787682,364119.65808934317
503,371846.01209458144,6787.344830787682,365058.66726379376
504,372777.66447796096,6787.344830787682,365990.3196471733
505,373703.2069840103,6787.344830787682,366915.8621532226
506,374627.21162977925,6787.344830787682,367839.86679899157
507,375544.02573964256,6787.344830787682,368756.6809088549
508,376468.6954060733,6787.344830787682,369681.3505752856
509,377415.5601370913,6787.344830787682,370628.21530630364
510,378394.71993399767,6787.344830787682,371607.37510321
511,379412.28467412246,6787.344830787682,372624.9398433348
512,380433.50702788716,6787.344830787682,373646.1621970995
513,381414.2462488652,6787.344830787682,374626.9014180775
514,382349.22373555374,6787.344830787682,375561.87890476605
515,383261.34113699314,6787.344830787682,376473.99630620546
516,384234.8898220656,6787.344830787682,377447.5449912779
517,385234.29118536523,6787.344830787682,378446.94635457755
518,386257.9658028203,6787.344830787682,379470.6209720326
519,387284.0926839657,6787.344830787682,380496.747853178
520,388307.06071696756,6787.344830787682,381519.7158861799
521,389312.0316283097,6787.344830787682,382524.686797522
522,390303.5774350419,6787.344830787682,383516.2326042542
523,391281.6981371642,6787.344830787682,384494.3533063765
524,392237.1250092028,6787.344830787682,385449.7801784151
525,393184.8625798394,6787.344830787682,386397.51774905174
526,394122.9989146714,6787.344830787682,387335.65408388374
527,395048.54142072075,6787.344830787682,388261.19658993307
528,395972.3382475329,6787.344830787682,389184.9934167452
529,396889.360176353,6787.344830787682,390102.01534556533
530,397805.50926555454,6787.344830787682,391018.16443476686
531,398711.3505344983,6787.344830787682,391924.0057037106
