date,month,plot_index,battery_soc_pct,self_sufficiency_pct
2024-12-12 03:00:00,12,267,53.128284110426705,100.0
2024-12-12 04:00:00,12,268,49.83036993252549,78.2539484461568
2024-12-12 05:00:00,12,269,49.82538689553224,0.0
2024-12-12 06:00:00,12,270,49.82040435684269,0.0
2024-12-12 07:00:00,12,271,49.815422316407,11.330247626243056
2024-12-12 08:00:00,12,272,50.09852673656573,100.0
2024-12-12 09:00:00,12,273,54.51252239009657,100.0
2024-12-12 10:00:00,12,274,60.74055548917189,100.0
2024-12-12 11:00:00,12,275,67.72449694709212,100.0
2024-12-12 12:00:00,12,276,76.19885292641685,100.0
2024-12-12 13:00:00,12,277,83.60961787205005,100.0
2024-12-12 14:00:00,12,278,89.66407324196342,100.0
2024-12-12 15:00:00,12,279,93.30503443975867,100.0
2024-12-12 16:00:00,12,280,93.08592455871867,100.0
2024-12-12 17:00:00,12,281,89.0866719068608,100.0
2024-12-12 18:00:00,12,282,84.75853599637593,100.0
2024-12-12 19:00:00,12,283,80.46303067984778,100.0
2024-12-12 20:00:00,12,284,76.22465100536476,100.0
2024-12-12 21:00:00,12,285,71.99334471044648,100.0
2024-12-12 22:00:00,12,286,67.79185951953504,100.0
2024-12-12 23:00:00,12,287,63.61354290892278,100.0
2024-12-13 00:00:00,12,288,59.46206730842386,100.0
2024-12-13 01:00:00,12,289,55.33078049233999,100.0
2024-12-13 02:00:00,12,290,51.21023109320717,100.0
2024-12-13 03:00:00,12,291,49.93130999631064,31.005023216220096
2024-12-13 04:00:00,12,292,49.926316865311,0.0
2024-12-13 05:00:00,12,293,49.921324233624475,0.0
2024-12-13 06:00:00,12,294,49.916332101201114,0.0
2024-12-13 07:00:00,12,295,49.911340467990996,10.011284873914109
2024-12-13 08:00:00,12,296,49.9063493339442,93.08906234357035
2024-12-13 09:00:00,12,297,53.62476802626121,100.0
2024-12-13 10:00:00,12,298,58.62861039817482,100.0
2024-12-13 11:00:00,12,299,67.31831434520763,100.0
2024-12-13 12:00:00,12,300,76.512015429702,100.0
2024-12-13 13:00:00,12,301,85.31930493121872,100.0
2024-12-13 14:00:00,12,302,93.63128952119034,100.0
2024-12-13 15:00:00,12,303,99.80497545704324,100.0
2024-12-13 16:00:00,12,304,99.99,100.0
2024-12-13 17:00:00,12,305,95.6013951266491,100.0
2024-12-13 18:00:00,12,306,90.7131713099885,100.0
2024-12-13 19:00:00,12,307,85.91817992219768,100.0
2024-12-13 20:00:00,12,308,81.20888715875265,100.0
2024-12-13 21:00:00,12,309,76.47364214613168,100.0
2024-12-13 22:00:00,12,310,71.74254540468414,100.0
2024-12-13 23:00:00,12,311,67.04866923963246,100.0
2024-12-14 00:00:00,12,312,62.403734120682586,100.0
2024-12-14 01:00:00,12,313,57.810009996907894,100.0
2024-12-14 02:00:00,12,314,53.54379769936873,100.0
2024-12-14 03:00:00,12,315,49.80850298317901,88.72549995629346
2024-12-14 04:00:00,12,316,49.803522132880694,0.0
2024-12-14 05:00:00,12,317,49.79854178066741,0.0
2024-12-14 06:00:00,12,318,49.79356192648934,0.0
2024-12-14 07:00:00,12,319,49.78858257029669,11.733656633085165
2024-12-14 08:00:00,12,320,49.83129354191437,100.0
2024-12-14 09:00:00,12,321,54.275681335274705,100.0
2024-12-14 10:00:00,12,322,60.67649609803346,100.0
